Pid,Shoe name,isNew,Gender,category,isBestSeller,isMemberExclusive,isSustainable,inStock,numColors,Color 1,Color 2,Color 3,Color 4,Price,Expensive
1012596804,Air VaporMax Plus,True,Women,Shoes,False,False,False,True,3,Pink Blast,Black,Clear Jade,NaN,210,True
1010124075,Air VaporMax Plus,False,Women,Shoes,False,False,False,True,4,Hyper Pink,White,Pink Blast,Hyper Pink,210,True
1008060923,Air VaporMax Plus,False,Women,Shoes,False,False,False,True,4,Fuchsia Dream,Vivid Orange,Baltic Blue,Bright Crimson,210,True
1011847829,Air VaporMax Plus,False,Women,Shoes,False,False,False,True,4,Pink Spell,Spring Green,Racer Blue,Citron Pulse,210,True
13125335,Air VaporMax Plus,False,Women,Shoes,False,False,False,True,3,Black,Anthracite,Black,NaN,210,True
1012594589,Air VaporMax 2023 Flyknit,True,Women,Shoes,False,False,False,True,4,Clear Jade,Pink Blast,White,Black,210,True
1010047169,Air VaporMax 2023 Flyknit,False,Women,Shoes,False,False,False,True,3,Black,Black,Anthracite,NaN,210,True
1010047219,Air VaporMax 2023 Flyknit,False,Women,Shoes,False,False,False,True,4,Pale Vanilla,Sail,Sesame,Sea Coral,210,True
1010047262,Air VaporMax 2023 Flyknit,False,Women,Shoes,False,False,False,True,4,Oatmeal,Pink Oxford,Sail,Pearl Pink,210,True
1010047199,Air VaporMax 2023 Flyknit,False,Women,Shoes,False,False,False,True,3,Black,Anthracite,Sail,NaN,210,True
1010047200,Air VaporMax 2023 Flyknit,False,Women,Shoes,False,False,False,True,4,White,Metallic Silver,Metallic Silver,Pure Platinum,210,True
1012595128,Gamma Force,False,Shoes,Shoes,False,False,False,True,3,White,Rush Fuchsia,Emerald Rise,NaN,90,False
1010067527,Gamma Force,False,Shoes,Shoes,True,False,False,True,4,White,Summit White,Iron Grey,Black,90,False
1010071418,Gamma Force,False,Shoes,Shoes,True,False,False,True,4,Sail,Wheat Gold,Team Red,Fir,90,False
1010066020,Gamma Force,False,Shoes,Shoes,True,False,False,True,4,White,Deep Royal Blue,Summit White,Game Royal,90,False
1012328852,Gamma Force,False,Shoes,Shoes,True,False,False,True,4,Sail,Light Orewood Brown,Amber Brown,Bronzine,90,False
1010052864,Gamma Force,False,Shoes,Shoes,True,False,False,True,4,White,Light Bone,Sanddrift,Phantom,90,False
1009695550,Tech Hera,False,Women,Sneakers,False,False,False,True,3,Pearl Pink,Pearl Pink,Pink Foam,NaN,110,False
1011820327,Tech Hera,False,Women,Sneakers,False,True,False,True,4,Sail,Cargo Khaki,Neutral Olive,Coconut Milk,110,False
1009695281,Tech Hera,False,Women,Sneakers,False,False,False,True,4,Light Silver,Sail,Flat Pewter,Mica Green,110,False
1009695284,Tech Hera,False,Women,Sneakers,False,False,False,True,3,Phantom,Phantom,Light Orewood Brown,NaN,110,False
1012577999,Tech Hera,False,Women,Sneakers,False,False,False,True,4,Pale Ivory,White,Coconut Milk,Sail,110,False
1012266723,Free Metcon 5,False,Women,Workout Shoes,True,False,False,True,3,White,Black,Emerald Rise,NaN,120,False
1009766595,Free Metcon 5,False,Women,Workout Shoes,True,False,False,True,3,Black,Anthracite,White,NaN,120,False
1009816908,Free Metcon 5,False,Women,Workout Shoes,True,False,False,True,4,Citron Tint,Volt,Summit White,Cool Grey,120,False
1009865091,Free Metcon 5,False,Women,Workout Shoes,True,False,False,True,4,Pink Oxford,Diffused Taupe,Gum Light Brown,White,120,False
1012274107,Free Metcon 5,False,Women,Workout Shoes,True,False,False,True,4,Amber Brown,Guava Ice,Monarch,Campfire Orange,120,False
1012595080,Free Metcon 5,False,Women,Workout Shoes,False,False,False,True,4,Sea Glass,Burgundy Crush,White,Sea Glass,120,False
1009775040,Free Metcon 5,False,Women,Workout Shoes,True,False,False,True,4,Photon Dust,Picante Red,Black,Photon Dust,120,False
1012267273,In-Season TR 13,False,Women,Workout Shoes,False,False,False,True,4,White,Black,Jade Ice,Emerald Rise,80,False
1012308768,In-Season TR 13,False,Women,Workout Shoes,False,False,False,True,3,Violet Dust,Rush Fuchsia,Sail,NaN,80,False
1009779793,In-Season TR 13,False,Women,Workout Shoes,False,False,False,True,4,Barely Rose,Pink Oxford,Gum Light Brown,White,80,False
1009807240,In-Season TR 13,False,Women,Workout Shoes,False,False,False,True,3,Black,Iron Grey,White,NaN,80,False
1009999141,In-Season TR 13,False,Women,Workout Shoes,False,False,False,True,4,Black,Hyper Pink,White,Pinksicle,80,False
1012304993,In-Season TR 13,True,Women,Workout Shoes,False,False,False,True,3,White,Guava Ice,Ember Glow,NaN,85,False
1009797173,In-Season TR 13,False,Women,Workout Shoes,False,False,False,True,4,White,Photon Dust,Picante Red,Black,80,False
1009846469,In-Season TR 13,False,Women,Workout Shoes,False,False,False,True,3,White,Pure Platinum,Metallic Silver,NaN,80,False
1012328643,Air Force 1 LX United,False,Women,Shoes,False,False,False,True,4,White,Black,Summit White,Hemp,120,False
1011839533,Air Force 1 LX United,False,Women,Shoes,False,False,False,True,4,White,White,Mint Foam,Phantom,130,True
1012329041,Air Force 1 LX United,False,Women,Shoes,False,False,False,True,3,Summit White,Metallic Silver,Bronzine,NaN,115,False
1011845641,Air Force 1 LX United,False,Women,Shoes,False,False,False,True,4,Sail,Metallic Silver,Tawny,Sail,120,False
1009278351,Air Force 1 LX United,False,Women,Shoes,False,True,False,True,4,White,White,Safety Orange,Washed Teal,120,False
1012328855,Air Force 1 LX United,False,Women,Shoes,False,False,False,True,4,Hemp,Black,Summit White,Hemp,130,True
1012255155,Air Max Plus x  United,False,Women,Shoes,False,False,False,True,4,Hemp,White,Summit White,Black,180,True
13346723,Air Max Plus x  United,False,Women,Shoes,False,False,False,True,3,White,Pure Platinum,White,NaN,175,True
1012265429,Pegasus 40,False,Women,Road Running Shoes,True,False,False,True,4,Guava Ice,Amber Brown,Photon Dust,Vivid Purple,130,True
1012320033,Pegasus 40,False,Women,Road Running Shoes,True,False,False,True,3,Black,Anthracite,Black,NaN,130,True
1012594959,Pegasus 40,True,Women,Road Running Shoes,False,False,False,True,3,Sea Glass,White,Burgundy Crush,NaN,130,True
1010086118,Pegasus 40,False,Women,Road Running Shoes,True,False,False,True,4,White,Blue Tint,Laser Orange,Picante Red,130,True
1012546585,Pegasus 40,False,Women,Road Running Shoes,False,False,False,True,4,Guava Ice,Amber Brown,Photon Dust,Vivid Purple,130,True
1012437351,Pegasus 40,False,Women,Road Running Shoes,False,False,False,True,3,Black,Iron Grey,White,NaN,130,True
1010070012,Pegasus 40,False,Women,Road Running Shoes,True,False,False,True,3,Black,Iron Grey,White,NaN,130,True
1010096971,Pegasus 40,False,Women,Road Running Shoes,True,False,False,True,4,Pearl Pink,Pink Foam,Hemp,White,130,True
1010084148,Pegasus 40,False,Women,Road Running Shoes,True,False,False,True,4,Volt,Barely Volt,Bright Crimson,Volt,130,True
1012270558,Pegasus 40,False,Women,Road Running Shoes,True,False,False,True,2,Black,White,NaN,NaN,130,True
1010105205,Pegasus 40,False,Women,Road Running Shoes,True,False,False,True,3,White,Coconut Milk,Black,NaN,130,True
1010087821,Pegasus 40,False,Women,Road Running Shoes,True,False,False,True,3,White,Pure Platinum,Metallic Silver,NaN,130,True
1010104640,Winflo 10,False,Women,Road Running Shoes,False,False,False,True,4,White,Citron Pulse,Vivid Orange,Black,100,False
1012340379,Winflo 10,False,Women,Road Running Shoes,False,False,False,True,4,White,Photon Dust,Rush Fuchsia,Fuchsia Dream,100,False
1012595180,Winflo 10,False,Women,Road Running Shoes,False,False,False,True,3,White,Black,Emerald Rise,NaN,100,False
1010091286,Winflo 10,False,Women,Road Running Shoes,False,False,False,True,4,Pearl Pink,Coral Chalk,White,Midnight Navy,110,False
1010107485,Winflo 10,False,Women,Road Running Shoes,False,False,False,True,3,White,Pure Platinum,Metallic Silver,NaN,100,False
1010084747,Winflo 10,False,Women,Road Running Shoes,False,False,False,True,3,Black,Black,White,NaN,100,False
1010089486,Winflo 10,False,Women,Road Running Shoes,False,False,False,True,3,Pink Foam,Pearl Pink,White,NaN,100,False
1012329009,Court Legacy Lift x  United,False,Women,Shoes,False,True,False,True,4,White,Black,Summit White,Hemp,95,False
1010075201,Court Legacy Lift x  United,False,Women,Shoes,True,False,False,True,4,White,Summit White,Coral Chalk,Sea Coral,90,False
1008590674,Court Legacy Lift x  United,False,Women,Shoes,False,False,False,True,4,White,Pearl Pink,Opti Yellow,Action Green,90,False
14084106,Court Legacy Lift x  United,False,Women,Shoes,True,False,False,True,4,White,Hemp,Team Orange,Black,90,False
1003839027,Court Legacy Lift x  United,False,Women,Shoes,True,False,False,True,3,White,White,White,NaN,90,False
1011815556,Court Legacy Lift x  United,False,Women,Shoes,False,False,False,True,4,White,Coconut Milk,Stadium Green,Summit White,90,False
14084102,Court Legacy Lift x  United,False,Women,Shoes,True,False,False,True,4,Black,White,Team Orange,Sail,90,False
13829396,Court Legacy Next Nature,False,Women,Shoes,True,False,False,True,4,White,Desert Ochre,Team Orange,Black,70,False
1011879314,Court Legacy Next Nature,False,Women,Shoes,False,False,False,True,4,White,Hot Punch,Bright Cactus,Phantom,75,False
1012595118,Court Legacy Next Nature,False,Women,Shoes,False,False,False,True,4,White,Rush Fuchsia,Emerald Rise,White,70,False
1003838976,Court Legacy Next Nature,False,Women,Shoes,True,False,False,True,4,Summit White,Sail,Pearl Pink,Rosewood,70,False
13828728,Court Legacy Next Nature,False,Women,Shoes,True,False,False,True,4,White,Black,Volt,White,70,False
13824336,Air Max 90,False,Women,Shoes,False,False,False,True,3,White,White,White,NaN,130,True
1011876287,Air Max 90,False,Women,Shoes,False,True,False,True,3,White,Photon Dust,Metallic Silver,NaN,140,True
13942077,Air Max 90,False,Women,Shoes,False,False,False,True,4,Summit White,Light Bone,Vivid Sulfur,University Blue,130,True
1012266699,Air Max 90,False,Women,Shoes,False,False,False,True,4,White,Summit White,Black,Hemp,140,True
1002005036,Air Max 90,False,Women,Shoes,False,False,False,True,4,Pale Ivory,Summit White,Oatmeal,Picante Red,140,True
1011848017,Air Max 90,False,Women,Shoes,False,False,False,True,4,White,Alabaster,Sail,Citron Pulse,130,True
13824171,Air Max 90,False,Women,Shoes,False,False,False,True,3,Black,Black,White,NaN,130,True
1010047212,Air Max 90,False,Women,Shoes,False,False,False,True,4,White,Photon Dust,Cobalt Bliss,Wolf Grey,130,True
1000961778,Air Max 90,False,Women,Shoes,False,False,False,True,4,Summit White,Light Bone,Pure Platinum,Black,130,True
13941916,Air Max 90,False,Women,Shoes,False,False,False,True,4,Barely Rose,Pink Oxford,Black,Summit White,130,True
13824172,Air Max 90,False,Women,Shoes,False,False,False,True,3,White,White,Black,NaN,130,True
13124718,Air Force 1 '07,False,Women,Shoes,True,False,False,True,4,White,White,White,White,110,False
1003839192,Air Force 1 '07,False,Women,Shoes,True,False,False,True,4,White,Game Royal,Sanddrift,Stadium Green,110,False
13124702,Air Force 1 '07,False,Women,Shoes,True,False,False,True,4,Black,Black,Black,Black,110,False
1010069986,Air Force 1 '07,False,Women,Shoes,True,False,False,True,2,White,Action Green,NaN,NaN,110,False
1010052608,Air Force 1 Shadow,False,Women,Shoes,False,False,False,True,4,Sail,Sea Coral,Indigo Haze,Coral Chalk,130,True
1012328859,Air Force 1 Shadow,False,Women,Shoes,False,False,False,True,4,White,Siren Red,Photon Dust,Sundial,130,True
1012328842,Air Force 1 Shadow,False,Women,Shoes,False,False,False,True,4,Phantom,Pink Oxford,White,Red Stardust,130,True
1011847972,Air Force 1 Shadow,False,Women,Shoes,False,False,False,True,4,White,Blue Tint,Pink Spell,Racer Blue,140,True
1010051168,Air Force 1 Shadow,False,Women,Shoes,False,False,False,True,4,Summit White,Wolf Grey,Pure Platinum,Sesame,130,True
12715693,Air Force 1 Shadow,False,Women,Shoes,False,False,False,True,3,White,White,White,NaN,130,True
13063997,Offcourt,False,Women,Slides,False,False,False,True,4,Pink Blast,Dark Grey,Pink Blast,Black,40,False
1010047155,Offcourt,False,Women,Slides,False,False,False,True,3,Black,Cool Grey,White,NaN,45,False
13074571,Offcourt,False,Women,Slides,False,False,False,True,3,Black,Summit White,Black,NaN,40,False
12715794,Offcourt,False,Women,Slides,False,False,False,True,3,Anthracite,Black,Black,NaN,40,False
1012329055,Dunk Low Premium MF,True,Women,Shoes,False,False,False,True,4,Rush Fuchsia,Rush Fuchsia,Pale Ivory,Rush Fuchsia,120,False
1012267332,Air Max Excee,False,Women,Shoes,False,False,False,True,4,Doll,Violet Star,Fuchsia Glow,Sail,95,False
12786268,Air Max Excee,False,Women,Shoes,False,False,False,True,3,White,Pure Platinum,Black,NaN,90,False
1010047276,Air Max Excee,False,Women,Shoes,False,False,False,True,4,Pearl Pink,Pink Bloom,Cobalt Bliss,White,90,False
14086968,Air Max Excee,False,Women,Shoes,False,False,False,True,3,White,White,Metallic Platinum,NaN,95,False
12786031,Air Max Excee,False,Women,Shoes,False,False,False,True,3,Black,Dark Grey,White,NaN,95,False
1011843126,Air Max 1 '87,False,Women,Shoes,False,False,False,True,4,White,White,Mint Foam,Phantom,160,True
1012328846,Blazer Low '77 Jumbo,False,Women,Shoes,False,False,False,True,4,Summit White,Sea Glass,Mineral,Geode Teal,100,False
13829406,Blazer Low '77 Jumbo,False,Women,Shoes,False,False,False,True,4,White,Rose Whisper,White,Pink Oxford,100,False
13828800,Blazer Low '77 Jumbo,False,Women,Shoes,False,False,False,True,4,White,White,Sail,Black,100,False
1010134716,Air Huarache,False,Women,Shoes,False,False,False,True,4,White,Topaz Gold,Game Royal,Stadium Green,125,True
14244001,Air Huarache,False,Women,Shoes,False,False,False,True,4,White,Hyper Pink,Vivid Purple,Black,125,True
13365705,Air Huarache,False,Women,Shoes,False,False,False,True,3,Black,Anthracite,Black,NaN,125,True
13365674,Air Huarache,False,Women,Shoes,False,False,False,True,2,White,Pure Platinum,NaN,NaN,125,True
1003839152,Air Huarache,False,Women,Shoes,False,False,False,True,4,White,Mica Green,Photon Dust,Obsidian,125,True
1012257441,Free RN NN,False,Women,Road Running Shoes,False,False,False,True,4,Pink Foam,Pink Oxford,Platinum Tint,White,100,False
1012255685,Free RN NN,False,Women,Road Running Shoes,False,False,False,True,3,Black,Anthracite,White,NaN,100,False
1012313907,Free RN NN,False,Women,Road Running Shoes,False,False,False,True,4,Guava Ice,Vivid Sulfur,White,Earth,100,False
1012267549,Free RN NN,False,Women,Road Running Shoes,False,False,False,True,4,Black,Clear Jade,Picante Red,White,100,False
1012256286,Invincible 3,False,Women,Road Running Shoes,True,False,False,True,4,White,Vivid Sulfur,Pure Platinum,Vivid Purple,180,True
1012285150,Invincible 3,True,Women,Road Running Shoes,True,False,False,True,4,Jade Ice,Clear Jade,Malachite,White,180,True
1011839528,Invincible 3,False,Women,Road Running Shoes,True,False,False,True,4,Sail,Sail,Blue Whisper,Medium Soft Pink,185,True
1010081848,Invincible 3,False,Women,Road Running Shoes,True,False,False,True,4,Pink Foam,Pearl Pink,Pink Glow,White,180,True
1011846012,Invincible 3,False,Women,Road Running Shoes,True,False,False,True,4,White,Racer Blue,Laser Orange,Hot Punch,180,True
1003843030,Invincible 3,False,Women,Road Running Shoes,True,False,False,True,4,Black,Dark Grey,White,White,180,True
1010047285,Air Max 270,False,Women,Shoes,False,False,False,True,4,Sail,Phantom,Indigo Haze,Oxygen Purple,160,True
1012255034,Air Max 270,False,Women,Shoes,True,False,False,True,4,White,Black,Metallic Silver,Dusty Cactus,160,True
1003842655,Air Max 270,False,Women,Shoes,False,False,False,True,3,Hyper Pink,White,Hyper Pink,NaN,160,True
1010047208,Air Max 270,False,Women,Shoes,True,False,False,True,4,Topaz Gold,Laser Orange,Cobalt Bliss,White,160,True
12258799,Air Max 270,False,Women,Shoes,True,False,False,True,3,Black,Black,Black,NaN,160,True
1011845636,Air Max 270,False,Women,Shoes,True,False,False,True,4,White,Pearl Pink,Football Grey,Medium Soft Pink,160,True
12113931,Air Max 270,False,Women,Shoes,True,False,False,True,3,Black,White,Anthracite,NaN,160,True
1010131689,Air Max 270,False,Women,Shoes,False,False,False,True,4,Pure Platinum,Volt,White,Black,160,True
1000523585,Air Max 270,False,Women,Shoes,True,False,False,True,3,White,Fuchsia Dream,Black,NaN,160,True
1012595095,Air Max 270,False,Women,Shoes,False,False,False,True,3,Sea Glass,White,Oil Green,NaN,160,True
13941397,Air Max 270,False,Women,Shoes,True,False,False,True,4,Light Soft Pink,Pink Oxford,Desert Berry,Black,160,True
12113932,Air Max 270,False,Women,Shoes,True,False,False,True,3,White,White,Black,NaN,160,True
13365680,Blazer Mid '77,False,Women,Shoes,True,False,False,True,4,White,Peach,Summit White,Pink Oxford,105,False
13526586,Blazer Mid '77,False,Women,Shoes,True,False,False,True,4,White,White,Peach,White,105,False
1010068970,Blazer Mid '77,False,Women,Shoes,True,False,False,True,4,White,Sail,Black,Game Royal,105,False
12940098,Blazer Mid '77,False,Women,Shoes,True,False,False,True,4,White,Sail,Peach,Black,105,False
1012594538,Air Max 90 Futura,False,Women,Shoes,False,False,False,True,3,Sail,Chrome,Black,NaN,160,True
1012578119,Air Max 90 Futura,False,Women,Shoes,False,False,False,True,4,Photon Dust,Sail,Tawny,Photon Dust,150,True
14244491,Air Max 90 Futura,False,Women,Shoes,False,False,False,True,4,Black,Iron Grey,Oil Grey,Black,150,True
13941991,Air Max 90 Futura,False,Women,Shoes,False,False,False,True,4,White,White,White,White,150,True
14086368,Air Max 90 Futura,False,Women,Shoes,False,False,False,True,4,Phantom,Hemp,Sanddrift,Black,150,True
14086370,Air Max 90 Futura,False,Women,Shoes,False,False,False,True,4,Summit White,Barely Rose,Pink Oxford,Light Soft Pink,150,True
1001564319,Air Max 90 Futura,False,Women,Shoes,False,False,False,True,4,Hemp,Sanddrift,Summit White,White,150,True
1012594553,Air Max 97,False,Women,Shoes,False,False,False,True,3,Sail,Black,Chrome,NaN,185,True
1011847982,Air Max 97,False,Women,Shoes,False,False,False,True,3,White,Pink Foam,Pink Spell,NaN,180,True
13890546,Air Max 97,False,Women,Shoes,False,False,False,True,4,Dark Beetroot,Team Red,Sail,Pomegranate,185,True
13824326,Air Max 97,False,Women,Shoes,False,False,False,True,3,White,White,White,NaN,175,True
1008590661,Air Max 97,False,Women,Shoes,False,False,False,True,4,White,Pearl Pink,Action Green,Black,175,True
13941917,Air Max 97,False,Women,Shoes,False,False,False,True,3,Black,Black,Dark Smoke Grey,NaN,175,True
13824377,Air Max 97,False,Women,Shoes,False,False,False,True,3,Black,Black,White,NaN,175,True
1012265999,Air Max SC SE,False,Women,Shoes,False,False,False,True,4,Phantom,Black,Sail,Metallic Gold,90,False
1010047275,Air Max SC SE,False,Women,Shoes,False,False,False,True,4,Sail,Phantom,White,Pink Oxford,85,False
1012297206,Air Max SC SE,False,Women,Shoes,False,False,False,True,4,White,Jade Ice,Black,Light Fusion Red,90,False
1012594905,Air Max SC SE,False,Women,Shoes,False,False,False,True,3,White,Jade Ice,Emerald Rise,NaN,90,False
13941492,Air Max SC SE,False,Women,Shoes,False,False,False,True,4,Summit White,Platinum Tint,Hemp,Sail,90,False
1000523679,Air Max SC SE,False,Women,Shoes,False,False,False,True,3,White,Photon Dust,Ocean Bliss,NaN,85,False
13176459,Air Max SC SE,False,Women,Shoes,False,False,False,True,4,White,White,Photon Dust,White,90,False
1010047191,Air Max SC SE,False,Women,Shoes,False,False,False,True,4,White,Pearl Pink,Green Strike,Cobalt Bliss,85,False
1000523680,Air Max SC SE,False,Women,Shoes,False,False,False,True,3,Pearl Pink,White,Coral Chalk,NaN,85,False
13176221,Air Max SC SE,False,Women,Shoes,False,False,False,True,3,Black,Black,White,NaN,90,False
13176543,Air Max SC SE,False,Women,Shoes,False,False,False,True,3,White,White,Black,NaN,90,False
14263160,Air Max SC SE,False,Women,Shoes,False,False,False,True,4,White,Team Orange,Metallic Summit White,Black,95,False
1012411506,Air Max Pulse,False,Women,Shoes,False,False,False,True,4,Cobblestone,Light Orewood Brown,Black,Reflect Silver,150,True
1012714359,Air Max Pulse,False,Women,Shoes,False,False,False,True,4,Aura,Blue Tint,Aluminum,Reflect Silver,150,True
1009420168,Air Max Pulse,False,Women,Shoes,False,False,False,True,4,Phantom,High Voltage,White,Reflective Silver,150,True
1012333599,Air Max Pulse,False,Women,Shoes,False,False,False,True,4,White,Summit White,Platinum Tint,White,150,True
1012716336,Air Max Pulse,False,Women,Shoes,False,False,False,True,4,Black,Anthracite,Particle Grey,Black,150,True
1010081847,Vaporfly 3,False,Women,Road Racing Shoes,False,False,False,True,4,White,Particle Grey,Metallic Silver,Dark Smoke Grey,250,True
1013182212,Vaporfly 3,False,Women,Road Racing Shoes,False,False,False,True,4,White,Jade Ice,Clear Jade,Deep Jungle,250,True
1010081846,Vaporfly 3,False,Women,Road Racing Shoes,True,False,False,True,3,Hyper Pink,Laser Orange,Black,NaN,250,True
1011839529,Pegasus Trail 4,False,Women,Trail Running Shoes,False,False,False,True,4,Sail,Phantom,Diffused Taupe,Blue Whisper,140,True
1010102139,Pegasus Trail 4,False,Women,Trail Running Shoes,False,False,False,True,4,Volt,Black,Summit White,Bright Cactus,140,True
1010096190,Pegasus Trail 4,False,Women,Trail Running Shoes,False,True,False,True,4,Pure Platinum,Baltic Blue,Black,Green Abyss,140,True
13935894,Pegasus Trail 4,False,Women,Trail Running Shoes,False,False,False,True,4,Black,Dark Grey,Wolf Grey,Aura,140,True
14081285,Pegasus Trail 4,False,Women,Trail Running Shoes,False,False,False,True,4,Mantra Orange,Enamel Green,Bicoastal,Ghost Green,140,True
1012268896,Pegasus Trail 4,False,Women,Trail Running Shoes,False,False,False,True,4,Light Photo Blue,Track Red,Black,Metallic Silver,140,True
1000197185,Pegasus Trail 4,False,Women,Trail Running Shoes,False,False,False,True,4,Team Gold,Baltic Blue,Stadium Green,Volt,140,True
13722362,Blazer Low Platform,False,Women,Shoes,False,False,False,True,4,Sail,Sail,Black,Sail,100,False
1010079313,Blazer Low Platform,False,Women,Shoes,False,False,False,True,3,Sail,White,Indigo Haze,NaN,100,False
13936497,Blazer Low Platform,False,Women,Shoes,False,False,False,True,4,Pink Oxford,Summit White,Pink Oxford,Rose Whisper,100,False
1011845542,Blazer Low Platform,False,Women,Shoes,False,False,False,True,4,Sail,Gum Medium Brown,Tawny,Black,110,False
13351287,Blazer Low Platform,False,Women,Shoes,False,False,False,True,4,White,Sail,Team Orange,Black,100,False
1012281299,Calm,False,Women,Slides,False,False,False,False,2,Sail,Sail,NaN,NaN,50,False
1012310135,Calm,False,Women,Slides,False,False,False,False,2,Sesame,Sesame,NaN,NaN,50,False
1012320123,Calm,False,Women,Slides,False,False,False,False,2,Black,Black,NaN,NaN,50,False
13176486,Court Vision Alta,False,Women,Shoes,False,False,False,True,4,Rust Pink,Canyon Rust,White,Rust Pink,85,False
13351041,Court Vision Alta,False,Women,Shoes,False,False,False,True,4,Cream II,Saturn Gold,White,Cream II,85,False
13176445,Court Vision Alta,False,Women,Shoes,False,False,False,True,2,Black,White,NaN,NaN,85,False
13176453,Court Vision Alta,False,Women,Shoes,False,False,False,True,2,White,Light Dew,NaN,NaN,85,False
1010080133,Court Vision Alta,False,Women,Shoes,False,False,False,True,3,White,Black,Sea Coral,NaN,85,False
1008597348,Air Force 1 '07,False,Women,Shoes,False,False,False,True,4,Pearl Pink,White,Pearl Pink,Coral Chalk,110,False
1012328661,Air Force 1 '07,True,Women,Shoes,False,False,False,True,4,White,University Red,Wolf Grey,Obsidian,110,False
1012594960,Air Force 1 '07,True,Women,Shoes,False,False,False,True,4,Blue Tint,White,Disco Purple,Polar,120,False
1009185289,Air Force 1 '07,False,Women,Shoes,False,False,False,True,4,Summit White,Light Orewood Brown,Metallic Silver,Pure Platinum,130,True
1009185915,Air Force 1 '07,False,Women,Shoes,False,False,False,True,4,Summit White,Bright Mandarin,Action Grape,Black,120,False
1003839096,Cortez,False,Women,Shoes,False,False,False,True,4,White,Light Photo Blue,Sail,Black,90,False
1010078909,Cortez,False,Women,Shoes,False,False,False,True,4,Sail,Malachite,Coconut Milk,Gorge Green,85,False
1012736632,Cortez,False,Women,Shoes,False,False,False,True,4,Sail,Sail,Club Gold,Iced Lilac,100,False
1012716527,Air Max Solo,False,Women,Shoes,False,False,False,True,3,White,Pure Platinum,Black,NaN,100,False
1012270640,Air Max Solo,False,Women,Shoes,False,True,False,True,4,Light Silver,Buff Gold,Pink Oxford,Summit White,100,False
1012271207,Air Max Solo,False,Women,Shoes,False,False,False,True,4,Phantom,Football Grey,Volt,White,100,False
1008491534,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,White,Hot Punch,Pink Foam,Cobalt Bliss,165,True
1011869466,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,White,Platinum Tint,Pearl Pink,Midnight Navy,170,True
13926158,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,3,White,Pure Platinum,Metallic Silver,NaN,160,True
13821519,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,2,Black,White,NaN,NaN,160,True
13926159,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,Sail,Atmosphere,Pink Oxford,Light Madder Root,160,True
13926156,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,Black,Grey Fog,White,Dark Smoke Grey,160,True
14079750,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,Light Soft Pink,University Gold,Light Thistle,White,160,True
14105061,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,White,Volt,Bright Crimson,Black,160,True
1000323123,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,White,Blue Tint,Volt,Rush Fuchsia,160,True
14079630,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,Black,University Red,White,Bright Crimson,160,True
1000323206,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,Racer Blue,Fuchsia Dream,Bright Crimson,Black,160,True
14263475,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,Platinum Tint,Team Orange,Black,Metallic Summit White,165,True
14228959,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,Black,Anthracite,Metallic Copper,Metallic Silver,160,True
13926160,Infinity React 3,False,Women,Road Running Shoes,False,False,False,True,4,Pink Glaze,Pink Foam,Photon Dust,White,160,True
1012722111,InfinityRN 4,False,Women,Road Running Shoes,False,False,False,False,4,White,Light Lemon Twist,Volt,Black,160,True
1012265858,InfinityRN 4,False,Women,Road Running Shoes,False,False,False,False,3,Black,White,Black,NaN,160,True
1012277482,InfinityRN 4,False,Women,Road Running Shoes,False,False,False,False,4,Guava Ice,Photon Dust,White,Vivid Purple,160,True
1012318813,InfinityRN 4,False,Women,Road Running Shoes,False,False,False,False,4,Jade Ice,White,Clear Jade,Picante Red,160,True
1012261149,InfinityRN 4,False,Women,Road Running Shoes,False,False,False,False,3,Black,Dark Grey,White,NaN,160,True
1012722063,InfinityRN 4,False,Women,Road Running Shoes,False,False,False,False,4,Phantom,White,Coconut Milk,Phantom,160,True
1012722246,InfinityRN 4,False,Women,Road Running Shoes,False,False,False,False,3,White,Photon Dust,Metallic Silver,NaN,160,True
1012281570,Motiva,False,Women,Walking Shoes,False,False,False,True,4,Guava Ice,Summit White,Fuchsia Dream,Guava Ice,110,False
1010101981,Motiva,False,Women,Walking Shoes,False,False,False,True,4,Bright Crimson,Fuchsia Dream,Black,Bright Crimson,110,False
14230472,Metcon 8,False,Women,Training Shoes,False,False,False,True,4,Barely Rose,Pink Rise,Canyon Rust,Cave Purple,130,True
14084245,Metcon 8,False,Women,Training Shoes,False,False,False,True,4,Black,Dark Smoke Grey,Smoke Grey,White,130,True
1003334603,Metcon 8,False,Women,Training Shoes,False,False,False,True,4,Deep Purple,Barely Volt,Blackened Blue,Baltic Blue,140,True
